story_id,publication_date,headline,outlet_id,original,local,critical_info_need
16422,2016-08-02,Man ordered to,618,FALSE,FALSE,Civic information
16423,2016-08-02,Can it hold,618,FALSE,FALSE,Transportation systems
16424,2016-08-02,Best bacon in,618,TRUE,FALSE,None
16425,2016-08-02,Audit: unit inspecting,618,FALSE,FALSE,Transportation systems
16426,2016-08-02,House passes Sept.,618,FALSE,FALSE,Political life
16427,2016-08-02,Nissan recalls 134K,618,FALSE,FALSE,Emergencies/risks
16428,2016-08-02,Mom charged after,618,FALSE,FALSE,Emergencies/risks
16429,2016-08-02,Upset! Serena Williams,618,FALSE,FALSE,None
16430,2016-08-02,Police hope graphic,618,FALSE,FALSE,Emergencies/risks
16431,2016-08-02,Dentist indicted for,618,FALSE,FALSE,Emergencies/risks
16432,2016-08-02,Police arrest man,618,FALSE,FALSE,Emergencies/risks
16433,2016-08-02,Frontman of Canada's,618,FALSE,FALSE,Civic information
16434,2016-08-02,Correction: Sept. 11,618,FALSE,FALSE,Civic information
16435,2016-08-02,Geraldo Rivera says,618,FALSE,FALSE,Civic information
16436,2016-08-02,UN Special envoy,618,FALSE,FALSE,Civic information
16437,2016-08-02,Vanished flag from,618,FALSE,FALSE,Civic information
16438,2016-08-02,Gentrification focus of,618,FALSE,FALSE,Civic information
16439,2016-09-09,Truck towing boat,618,TRUE,TRUE,Emergencies/risks
16440,2016-09-09,Spirit vs. Firebirds,618,TRUE,FALSE,None
16441,2016-09-09,Missing Bay City,618,TRUE,TRUE,Emergencies/risks
16442,2016-09-09,Police: 4 siblings,618,FALSE,FALSE,Emergencies/risks
16443,2016-09-09,366-day prison sentence,618,FALSE,FALSE,Emergencies/risks
16444,2016-09-09,New type of,618,FALSE,FALSE,Transportation systems
16445,2016-09-09,House to vote,618,FALSE,FALSE,Political life
16446,2016-09-09,Local university helping,618,TRUE,FALSE,Transportation systems
16447,2016-09-09,11-month-old airlifted after,618,TRUE,FALSE,Emergencies/risks
16448,2016-09-09,Bridal party poses,618,FALSE,FALSE,None
16449,2016-09-09,Mylan CEO set,618,FALSE,FALSE,Economic development
16450,2016-09-09,Bomb suspect vowed,618,FALSE,FALSE,Emergencies/risks
16451,2016-09-09,Tropical Storm Lisa,618,FALSE,FALSE,Emergencies/risks
16452,2016-09-09,Protests over police,618,FALSE,FALSE,Civic information
16453,2016-09-09,Fox News: Sean,618,FALSE,FALSE,Political life
16454,2016-09-09,"Watson, Ramirez lend",618,FALSE,FALSE,Civic information
16455,2016-09-09,Adele dedicates show,618,FALSE,FALSE,None
16456,2016-09-09,Part of Prague's,618,FALSE,FALSE,Civic information
16457,2016-09-09,Derrick Rose accuser,618,FALSE,FALSE,Emergencies/risks
16458,2016-09-09,Jolie and Pitt's,618,FALSE,FALSE,None
16459,2016-09-09,8 Mile Director,618,FALSE,FALSE,None
16460,2016-09-09,Chinese film festival,618,FALSE,FALSE,Civic information
16461,2016-08-06,Police: Man going,618,TRUE,FALSE,Emergencies/risks
16462,2016-08-06,Rainy start to,618,TRUE,FALSE,None
16463,2016-08-06,Best orchard in,618,TRUE,FALSE,None
16464,2016-08-06,Police kill gunman,618,FALSE,FALSE,Emergencies/risks
16465,2016-08-06,STARS bringing back,618,TRUE,FALSE,Transportation systems
16466,2016-08-06,Police: Teen panicked,618,FALSE,FALSE,Emergencies/risks
16467,2016-08-06,Rosa Parks' former,618,FALSE,FALSE,Civic information
16468,2016-08-06,Police: Mother stabbed,618,TRUE,FALSE,Emergencies/risks
16469,2016-08-06,Attempted traffic stop,618,TRUE,FALSE,Emergencies/risks
16470,2016-08-06,Jury selection taking,618,FALSE,FALSE,Emergencies/risks
16471,2016-08-06,Police: Man stabbed,618,TRUE,FALSE,Emergencies/risks
16472,2016-08-06,Drilling hole in,618,FALSE,FALSE,None
16473,2016-08-06,"Clinton, Trump poised",618,FALSE,FALSE,Political life
16474,2016-08-06,FBI data show,618,FALSE,FALSE,Emergencies/risks
16475,2016-08-06,Funeral held 27,618,FALSE,FALSE,None
16476,2016-08-06,Mall victims include,618,FALSE,FALSE,Emergencies/risks
16477,2016-08-06,Walmart apologizes for,618,FALSE,FALSE,None
16478,2016-08-06,Alcohol believed to,618,TRUE,FALSE,Emergencies/risks
16479,2016-08-06,Rescued boater spent,618,FALSE,FALSE,Emergencies/risks
16480,2016-08-06,Suspect in killing,618,FALSE,FALSE,Emergencies/risks
16481,2016-08-06,BlueCross BlueShield drops,618,FALSE,FALSE,Health
16482,2016-08-06,The Latest: Boat,618,FALSE,FALSE,Emergencies/risks
16483,2016-08-06,Moderator Lester Holt,618,FALSE,FALSE,Political life
16484,2016-08-06,The Latest: McCarthy,618,FALSE,FALSE,Political life
16485,2016-08-06,Scorsese's Silence to,618,FALSE,FALSE,None
16486,2016-08-06,The Latest: Public,618,FALSE,FALSE,None
16487,2016-08-06,Martin Bashir returning,618,FALSE,FALSE,None
16488,2016-08-06,Rose on rape,618,FALSE,FALSE,Emergencies/risks
16489,2016-08-06,Reaction to Arnold,618,FALSE,FALSE,None
16490,2016-08-06,Event looks to,618,TRUE,FALSE,Emergencies/risks
16491,2016-08-28,"1 killed, woman",618,TRUE,FALSE,Emergencies/risks
16492,2016-08-28,Some storms to,618,TRUE,FALSE,Emergencies/risks
16493,2016-08-28,State officials release,618,FALSE,FALSE,Environment/planning
16494,2016-08-28,Prosecutor: DNA links,618,FALSE,FALSE,Emergencies/risks
16495,2016-08-28,Michigan State raises,618,FALSE,FALSE,Education
16496,2016-08-28,"Most campsites, cabins",618,FALSE,FALSE,Emergencies/risks
16497,2016-08-28,Mid-Michigan exhibit first,618,TRUE,FALSE,Civic information
16498,2016-08-28,Detroti Tigers plan,618,FALSE,FALSE,None
16499,2016-08-28,Man accused of,618,TRUE,TRUE,Emergencies/risks
16500,2016-08-28,The truth about,618,TRUE,FALSE,None
16501,2016-08-28,Plans for new,618,TRUE,TRUE,Environment/planning
16502,2016-08-28,Chief: 2 women,618,TRUE,FALSE,Emergencies/risks
16503,2016-08-28,Groups sue over,618,FALSE,FALSE,Emergencies/risks
16504,2016-08-28,Obama boosts Clinton,618,FALSE,FALSE,Political life
16505,2016-08-28,Judge: Reagan shooter,618,FALSE,FALSE,Emergencies/risks
16506,2016-08-28,ALS-related gene found,618,FALSE,FALSE,Health
16507,2016-08-28,Tiny US territories,618,FALSE,FALSE,Political life
16508,2016-08-28,Coast Guard: 46,618,FALSE,FALSE,Emergencies/risks
16509,2016-08-28,Man arrested in,618,TRUE,FALSE,Emergencies/risks
16510,2016-08-28,Police: 17-year old,618,TRUE,FALSE,Emergencies/risks
16511,2016-08-28,Reckless driver jumps,618,FALSE,FALSE,Emergencies/risks
16512,2016-08-28,La priest arrested,618,FALSE,FALSE,Emergencies/risks
16513,2016-08-28,911 caller who,618,FALSE,FALSE,Emergencies/risks
16514,2016-08-28,IL man accused,618,FALSE,FALSE,Emergencies/risks
16515,2016-08-28,Attorneys eye what,618,FALSE,FALSE,Emergencies/risks
16516,2016-08-28,The Latest: Delegates,618,FALSE,FALSE,Political life
16517,2016-08-28,Guns N' Roses,618,FALSE,FALSE,None
16518,2016-08-28,US tourist spends,618,FALSE,FALSE,Emergencies/risks
16519,2016-08-28,Bill O'Reilly: Slaves,618,FALSE,FALSE,Civic information
16520,2016-08-28,"Fergie, Black Eyed",618,FALSE,FALSE,None
16521,2016-08-28,Packers QB Aaron,618,FALSE,FALSE,None
16536,2016-08-28,Messy pajama time,622,TRUE,TRUE,None
16537,2016-08-28,Washington County deputies,622,TRUE,FALSE,Emergencies/risks
16538,2016-08-28,Mediation leads to,622,TRUE,FALSE,Education
16539,2016-08-28,Vibram designs Afton,622,TRUE,TRUE,None
16540,2016-08-28,Minnesota Delegates Remain,622,FALSE,FALSE,Political life
16541,2016-09-26,Woodbury Legion: Royals,622,TRUE,TRUE,None
16542,2016-09-26,Fun with Starlight,622,TRUE,TRUE,Civic information
16543,2016-09-26,More students join,622,TRUE,FALSE,Education
16544,2016-09-26,Woodbury Boys Basketball,622,TRUE,TRUE,Civic information
16547,2016-08-02,Cross Country: East,622,TRUE,TRUE,None
16548,2016-08-02,Cross Country: Royals,622,TRUE,TRUE,None
16549,2016-08-02,Volleyball: Defensive play,622,TRUE,TRUE,None
16550,2016-08-02,Girls Tennis: Royals,622,TRUE,TRUE,None
16551,2016-08-02,Police report: Stapler,622,TRUE,TRUE,Emergencies/risks
16553,2016-08-06,VIEWPOINT: Get the,622,TRUE,FALSE,Civic information
16554,2016-08-06,A couple of,622,FALSE,FALSE,Political life
16555,2016-08-06,B2B franchise PostNet,622,TRUE,TRUE,Economic development
16556,2016-08-06,38th annual Afton,622,TRUE,TRUE,Civic information
16557,2016-08-06,Jacob Wetterling memorial,622,FALSE,FALSE,None
16558,2016-08-06,Chatter: Minnesota Capitol,622,FALSE,FALSE,Civic information
16559,2016-08-06,Still little evidence,622,FALSE,FALSE,Health
16595,2016-08-28,Straight Talk: 07/27/16,628,TRUE,FALSE,None
16596,2016-08-28,7/27/16: Patrick Hamilton,628,TRUE,FALSE,Civic information
16597,2016-09-26,About 100 take,628,TRUE,TRUE,None
16598,2016-09-26,Straight Talk: 08/02/16,628,TRUE,FALSE,None
16599,2016-09-26,AUDIO: Tuesday Morning,628,TRUE,FALSE,None
16602,2016-08-02,Straight Talk: 09/09/16,628,TRUE,FALSE,None
16603,2016-08-02,AUDIO: Friday Morning,628,TRUE,FALSE,None
16604,2016-08-02,9/9/16: Alice Davis,628,TRUE,FALSE,Civic information
16605,2016-08-02,9/9/16: Rusty Ray,628,TRUE,FALSE,None
16606,2016-08-02,9/9/16 – Michael Webb,628,TRUE,FALSE,Civic information
16607,2016-09-09,OTS Sports Network,628,TRUE,FALSE,None
16608,2016-09-09,AUDIO: Wednesday Morning,628,TRUE,FALSE,None
16609,2016-08-06,AUDIO: Monday Morning,628,TRUE,FALSE,None
16610,2016-08-06,Straight Talk: 09/26/16,628,TRUE,FALSE,None
16611,2016-08-06,9/26/16: Mary Beth,628,TRUE,TRUE,Civic information
16612,2016-08-06,9/26/16: Brad Rawlinson,628,TRUE,TRUE,Civic information
16620,2016-08-28,"2 killed, 6",630,TRUE,FALSE,Emergencies/risks
16621,2016-08-28,Nuclear Regulatory Commission,630,TRUE,FALSE,Civic information
16622,2016-08-28,"Cuomo, Sanders speak",630,TRUE,FALSE,Political life
16623,2016-08-28,"John Hinckley, Who",630,FALSE,FALSE,None
16624,2016-08-28,Car Bomb Kills,630,FALSE,FALSE,Emergencies/risks
16625,2016-08-28,Democratic Convention's Second,630,FALSE,FALSE,Political life
16626,2016-08-28,Disabled advocates celebrate,630,TRUE,FALSE,Civic information
16627,2016-08-28,At Democratic Convention,630,FALSE,FALSE,Political life
16628,2016-08-28,3 Questions Ahead,630,FALSE,FALSE,Political life
16629,2016-08-28,"Ready, Set, Play",630,FALSE,FALSE,None
16630,2016-08-28,As Opioid Epidemic,630,FALSE,FALSE,Health
16631,2016-09-26,Hanna: Trump is,630,TRUE,FALSE,Political life
16632,2016-09-26,Deacon attacks Katko,630,TRUE,FALSE,Political life
16633,2016-09-26,William Bratton To,630,FALSE,FALSE,Political life
16634,2016-09-26,Trump Thanks Paul,630,FALSE,FALSE,Political life
16635,2016-09-26,Oversight Scrutinized After,630,FALSE,FALSE,Emergencies/risks
16636,2016-09-26,Planning For The,630,FALSE,FALSE,None
16637,2016-09-26,NY amateurs hope,630,TRUE,FALSE,None
16638,2016-09-26,Syracuse Common Council,630,TRUE,FALSE,Political life
16639,2016-09-20,How a new,630,TRUE,FALSE,Health
16640,2016-09-20,Mindful eating: Let,630,TRUE,FALSE,Health
16641,2016-09-20,Scientific Secrets To,630,FALSE,FALSE,Education
16642,2016-09-20,Jack Kelly on,630,TRUE,FALSE,None
16643,2016-09-20,"For Vets, Caring",630,FALSE,FALSE,Health
16644,2016-09-20,Donald Trump Endorses,630,FALSE,FALSE,Political life
16646,2016-08-02,Tray Tables Stowed,630,FALSE,FALSE,None
16647,2016-08-02,How to talk,630,TRUE,FALSE,Political life
16648,2016-08-02,Screening Mental Health,630,FALSE,FALSE,Health
16649,2016-08-02,"On Sept. 11, He",630,FALSE,FALSE,None
16650,2016-08-02,Business group scorecard,630,TRUE,FALSE,Political life
16651,2016-08-02,Miner supports lawsuit,630,TRUE,FALSE,Political life
16652,2016-08-02,Utica residents defeat,630,TRUE,TRUE,Political life
16653,2016-09-09,Flood control options,630,TRUE,FALSE,Environment/planning
16654,2016-09-09,U.K.'s Theresa May,630,FALSE,FALSE,Political life
16655,2016-09-09,Clinton still holds,630,TRUE,FALSE,Political life
16656,2016-09-09,Oswego mayor begins,630,TRUE,FALSE,Political life
16657,2016-09-09,Syracuse city schools,630,TRUE,FALSE,Education
16658,2016-09-09,Regulating Self-Driving Cars,630,FALSE,FALSE,Transportation systems
16659,2016-08-06,Ex-Wells Fargo Employees,630,FALSE,FALSE,Economic development
16660,2016-08-06,FBI: Murders Up,630,TRUE,FALSE,Emergencies/risks
16661,2016-08-06,Curfew Lifted In,630,FALSE,FALSE,Political life
16662,2016-08-06,4 Things To,630,FALSE,FALSE,Political life
16663,2016-08-06,Golfer Arnold Palmer,630,FALSE,FALSE,None
16664,2016-08-06,Cuomo's pledge to,630,TRUE,TRUE,Political life
16665,2016-08-06,War Studies Suggest,630,FALSE,FALSE,Health
16666,2016-08-06,New high school,630,TRUE,FALSE,Education
16667,2016-08-06,Common features of,630,TRUE,FALSE,Transportation systems
16668,2016-08-06,Israeli Prime Minister,630,FALSE,FALSE,Political life
16669,2016-08-28,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16670,2016-08-28,RAUNER ON LEGIONNAIRE'S,631,TRUE,FALSE,Civic information
16671,2016-08-28,QHS AG PROGRAM,631,TRUE,FALSE,Education
16672,2016-08-28,Ohio cops search,631,FALSE,FALSE,Emergencies/risks
16673,2016-08-28,Homeland Security employee,631,FALSE,FALSE,Emergencies/risks
16674,2016-08-28,The Latest: Reports,631,FALSE,FALSE,Emergencies/risks
16675,2016-08-28,Why Breanna Stewart,631,FALSE,FALSE,None
16676,2016-09-26,QPD BLOTTER FOR,631,TRUE,TRUE,Transportation systems
16677,2016-09-26,PARTS OF NORTHEAST,631,TRUE,FALSE,None
16678,2016-09-26,CITY TO SPEND,631,TRUE,TRUE,Environment/planning
16679,2016-09-26,High school teacher,631,FALSE,FALSE,Emergencies/risks
16680,2016-09-26,Ranch hand fined,631,FALSE,FALSE,Emergencies/risks
16681,2016-09-26,Police kill Maryland,631,FALSE,FALSE,Emergencies/risks
16682,2016-09-26,HIGHLIGHTS: Wheels,631,FALSE,FALSE,None
16683,2016-09-20,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16684,2016-09-20,Railing collapses at,631,FALSE,FALSE,Emergencies/risks
16685,2016-07-27,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16686,2016-07-27,BEN FRANKLIN ANNOUNCES,631,TRUE,TRUE,Civic information
16687,2016-07-27,FOUR-ALARM BLAZE,631,TRUE,TRUE,Emergencies/risks
16688,2016-07-27,Tropical depression forms,631,FALSE,FALSE,Environment/planning
16689,2016-07-27,"2 missing, plane",631,FALSE,FALSE,Emergencies/risks
16690,2016-07-27,Woman who was,631,FALSE,FALSE,Emergencies/risks
16691,2016-08-02,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16692,2016-08-02,QPD BLOTTER FOR,631,TRUE,FALSE,Transportation systems
16693,2016-08-02,Living the Dream,631,FALSE,FALSE,None
16694,2016-08-02,Police: Charges not,631,FALSE,FALSE,Emergencies/risks
16695,2016-08-02,Reinventing Yourself: Life,631,FALSE,FALSE,None
16696,2016-08-02,Pictures of Pelicans,631,FALSE,FALSE,None
16697,2016-08-02,Bobby Hurley quickly,631,FALSE,FALSE,None
16698,2016-09-09,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16699,2016-09-09,TWO ARRESTS MADE,631,TRUE,FALSE,Emergencies/risks
16700,2016-09-09,"SMITH, SHERMAN PLEAD",631,TRUE,FALSE,Emergencies/risks
16701,2016-09-09,Girl with knife,631,FALSE,FALSE,Education
16702,2016-09-09,5 Regrets of,631,FALSE,FALSE,None
16703,2016-09-09,Cyclists find 8-foot,631,FALSE,FALSE,None
16704,2016-09-09,Georgetown proposes fans,631,FALSE,FALSE,None
16705,2016-08-06,QPD BLOTTER FOR,631,TRUE,TRUE,Emergencies/risks
16706,2016-08-06,HANNIBAL MAN CHARGED,631,TRUE,FALSE,Emergencies/risks
16707,2016-08-06,MCCOY WOULD NAME,631,TRUE,FALSE,Political life
16708,2016-08-06,RALLS CO ROAD,631,TRUE,FALSE,Transportation systems
16709,2016-08-06,Judge grants more,631,FALSE,FALSE,Civic information
16710,2016-08-06,"Amid tensions, Japan",631,FALSE,FALSE,Political life
16711,2016-08-06,Chinese firm charged,631,FALSE,FALSE,Emergencies/risks
16712,2016-08-06,UNC Basketball Recruiting,631,FALSE,FALSE,None
16713,2016-08-06,"Pam Grier, Jessye",631,FALSE,FALSE,None
16714,2016-08-06,Illinois Basketball: Te'Jon,631,FALSE,FALSE,None
16729,2016-08-28,Baltimore mayor on,634,FALSE,FALSE,Political life
16730,2016-08-28,That time Walmart,634,FALSE,FALSE,None
16731,2016-08-28,Alabama is so,634,FALSE,FALSE,Economic development
16732,2016-09-26,Donald Trump says,634,FALSE,FALSE,Political life
16733,2016-09-20,E-Fan hybrid,634,FALSE,FALSE,Transportation systems
16734,2016-09-20,Olympics opening ceremony,634,FALSE,FALSE,None
16735,2016-07-27,Former Obama aide,634,FALSE,FALSE,Political life
16736,2016-07-27,AP's Kathleen Carroll,634,FALSE,FALSE,Political life
16737,2016-07-27,Two men charged,634,FALSE,FALSE,Emergencies/risks
16738,2016-08-02,Greta Van Susteren,634,FALSE,FALSE,None
16739,2016-08-02,House votes to,634,FALSE,FALSE,Political life
16740,2016-08-02,Pilgrim spending could,634,FALSE,FALSE,Political life
16741,2016-09-09,Working class whites,634,FALSE,FALSE,Political life
16742,2016-09-09,Fancy a luxury,634,FALSE,FALSE,None
16743,2016-09-09,Is the U.S.,634,FALSE,FALSE,Political life
16744,2016-08-06,If Donald Trump,634,FALSE,FALSE,Political life
16745,2016-08-06,West Elm opening,634,FALSE,FALSE,None
16746,2016-08-06,Obama to watch,634,FALSE,FALSE,Political life
16761,2016-08-28,Elizabeth Banks Turns,637,FALSE,FALSE,None
16762,2016-09-26,Council votes to,637,TRUE,TRUE,Transportation systems
16763,2016-09-26,Vehicle breaks in,637,TRUE,FALSE,Emergencies/risks
16764,2016-09-26,Michael McDonald Coming,637,TRUE,FALSE,None
16765,2016-09-26,"Lady Gaga, Michael Buble",637,FALSE,FALSE,None
16766,2016-09-26,Rick Astley's Never,637,FALSE,FALSE,None
16767,2016-09-26,"Adam Levine: ""They",637,FALSE,FALSE,None
16768,2016-09-26,"Permanent ""Vacation"": The",637,FALSE,FALSE,None
16769,2016-09-20,Georgia Teens Found,637,FALSE,FALSE,Emergencies/risks
16770,2016-09-20,NYPD Commissioner Bill,637,FALSE,FALSE,Political life
16771,2016-09-20,Five Killed After,637,FALSE,FALSE,Transportation systems
16772,2016-09-20,Dylann Roof's Lawyers,637,FALSE,FALSE,Emergencies/risks
16773,2016-09-20,Pikachu 'Monument' Mysteriously,637,FALSE,FALSE,None
16774,2016-07-27,Mariah Carey Talks,637,FALSE,FALSE,None
16775,2016-08-02,Oneida County 911,637,TRUE,FALSE,Civic information
16776,2016-08-02,Lady Gaga Has,637,FALSE,FALSE,None
16777,2016-08-02,Madonna Says Her,637,FALSE,FALSE,None
16778,2016-08-02,More Details on,637,FALSE,FALSE,None
16779,2016-08-02,Will Celine Dion,637,FALSE,FALSE,None
16780,2016-08-02,Taylor Swift Surprises,637,FALSE,FALSE,None
16781,2016-08-02,Taylor Swift Donates,637,FALSE,FALSE,None
16782,2016-08-02,Gavin DeGraw Says,637,FALSE,FALSE,None
16783,2016-09-09,Gloria Estefan to,637,FALSE,FALSE,None
16784,2016-09-09,Adele Dedicates NYC,637,FALSE,FALSE,None
16785,2016-09-09,Lady Gaga Premieres,637,FALSE,FALSE,None
16786,2016-09-09,"""The Voice"": A",637,FALSE,FALSE,None
16787,2016-09-09,Jason Derulo Lacing,637,FALSE,FALSE,None
16788,2016-08-06,Candidate for the,637,TRUE,FALSE,Political life
16789,2016-08-06,Assemblyman Anthoy Brindisi,637,TRUE,FALSE,Emergencies/risks
16790,2016-08-06,Rob Thomas Announces,637,FALSE,FALSE,None
16791,2016-08-06,Rachel Platten & Meghan,637,FALSE,FALSE,None
16792,2016-08-06,Adam Levine Shares,637,FALSE,FALSE,None
16793,2016-08-06,Idina Menzel Is,637,FALSE,FALSE,None
16794,2016-08-06,So What Do,637,FALSE,FALSE,None
16795,2016-08-06,The Backstreet Boys,637,FALSE,FALSE,None
16803,2016-08-28,Onalaska decides on,639,TRUE,FALSE,Civic information
16804,2016-08-28,UPDATE: Names released,639,TRUE,FALSE,Emergencies/risks
16805,2016-08-28,UPDATE: Justus' prayer,639,TRUE,TRUE,None
16806,2016-08-28,Wisconsin officer had,639,FALSE,FALSE,Emergencies/risks
16807,2016-09-26,UPDATE: Name of,639,TRUE,FALSE,Emergencies/risks
16808,2016-09-26,Sheriff: Two dead i,639,TRUE,FALSE,Emergencies/risks
16809,2016-09-26,5th annual Lizfest,639,TRUE,TRUE,Civic information
16810,2016-09-26,Cornfield on Dairy,639,TRUE,FALSE,None
16811,2016-09-26,Winona considers Pokemon,639,FALSE,FALSE,Civic information
16812,2016-09-26,Bachelorette JoJo chooses,639,TRUE,FALSE,None
16814,2016-07-27,Elkader cleans up,639,FALSE,FALSE,Environment/planning
16815,2016-07-27,Winneshiek County flood,639,FALSE,FALSE,Environment/planning
16816,2016-07-27,Winona's new bridge,639,FALSE,FALSE,Transportation systems
16817,2016-08-02,Protest grows ahead,639,FALSE,FALSE,Environment/planning
16818,2016-08-02,Texas mattress company,639,FALSE,FALSE,None
16819,2016-08-02,Vanished flag from,639,FALSE,FALSE,None
16821,2016-08-06,Mississippi River crests,639,TRUE,FALSE,Environment/planning
16822,2016-08-06,Two arrested in,639,TRUE,TRUE,Emergencies/risks
16823,2016-08-06,5 storylines to,639,FALSE,FALSE,Political life
16824,2016-08-06,"6 shot, 3",639,FALSE,FALSE,Emergencies/risks
16825,2016-08-06,WATCH: Time lapse,639,TRUE,FALSE,None
16833,2016-08-28,Man brags about,641,TRUE,FALSE,Emergencies/risks
16834,2016-08-28,Drunk driver smashes,641,TRUE,FALSE,Transportation systems
16835,2016-08-28,Donald Trump's running,641,TRUE,TRUE,Political life
16836,2016-08-28,Would-be Reagan assassin,641,TRUE,FALSE,Emergencies/risks
16837,2016-08-28,Michigan man charged,641,TRUE,FALSE,Emergencies/risks
16838,2016-08-28,"Kildee, Whitmer use",641,TRUE,FALSE,Political life
16839,2016-08-28,Early graduation ceremony,641,TRUE,FALSE,Education
16840,2016-08-28,Police: Reckless driver,641,TRUE,FALSE,Transportation systems
16841,2016-08-28,Tar-covered dogs,641,FALSE,FALSE,Emergencies/risks
16842,2016-08-28,Letters on parole,641,TRUE,FALSE,Emergencies/risks
16843,2016-08-28,Parents try to,641,FALSE,FALSE,None
16844,2016-08-28,State officials release,641,TRUE,FALSE,Transportation systems
16845,2016-08-28,Allegan police looking,641,TRUE,FALSE,Emergencies/risks
16846,2016-08-28,All charges dropped,641,FALSE,FALSE,Emergencies/risks
16847,2016-08-28,Circle K gas,641,TRUE,FALSE,Emergencies/risks
16848,2016-08-28,Spring Lake elementary,641,TRUE,FALSE,Education
16849,2016-08-28,Verify: Bill Clinton,641,FALSE,FALSE,Political life
16850,2016-08-28,Addiction outcries pour,641,TRUE,FALSE,Health
16851,2016-08-28,Child hot-car deaths,641,TRUE,FALSE,Transportation systems
16852,2016-08-28,Grand Rapids Children's,641,TRUE,TRUE,Civic information
16853,2016-08-28,Leaders set to,641,TRUE,FALSE,Civic information
16854,2016-08-28,This is the,641,FALSE,FALSE,Transportation systems
16855,2016-08-28,This is the,641,TRUE,TRUE,None
16856,2016-08-28,Trump picks Arizona,641,FALSE,FALSE,Political life
16857,2016-08-28,Deputies investigate gas,641,TRUE,TRUE,Emergencies/risks
16858,2016-08-28,Healthy Snacks,641,TRUE,FALSE,Education
16859,2016-08-28,Exchange: Plexaderm July 27,641,TRUE,FALSE,None
16860,2016-08-28,Exchange: Hospice End,641,TRUE,FALSE,Health
16861,2016-08-28,Summer Reading: Dan's book,641,TRUE,FALSE,None
16862,2016-08-28,FBHW: Cockroach milk,641,TRUE,FALSE,None
16863,2016-08-28,3 things to,641,FALSE,FALSE,Civic information
16864,2016-09-26,Former shelby police,641,TRUE,FALSE,Emergencies/risks
16865,2016-09-26,Sen. Tim Kaine,641,TRUE,TRUE,Political life
16866,2016-09-26,General Motors July,641,TRUE,FALSE,Economic development
16867,2016-09-26,5 people dead,641,TRUE,FALSE,Transportation systems
16868,2016-09-26,Woman's lost engagement,641,TRUE,FALSE,None
16869,2016-09-26,Man arrested for,641,TRUE,FALSE,Emergencies/risks
16870,2016-09-26,Man proposes using,641,TRUE,FALSE,None
16871,2016-09-26,Detroit man arrested,641,TRUE,FALSE,Emergencies/risks
16872,2016-09-26,Michigan voters prepare,641,TRUE,TRUE,Political life
16873,2016-09-26,Senior Wellness: Being,641,TRUE,TRUE,NA
16874,2016-09-26,1 person killed,641,TRUE,FALSE,Transportation systems
16875,2016-09-26,Grand Haven VFW,641,TRUE,FALSE,Civic information
16876,2016-09-26,Grand Haven Coast,641,TRUE,FALSE,Civic information
16877,2016-09-26,Sewer overflow results,641,TRUE,FALSE,Environment/planning
16878,2016-09-26,Norton Shores polling,641,TRUE,FALSE,Civic information
16879,2016-09-26,Car pinned under,641,TRUE,FALSE,Transportation systems
16880,2016-09-20,Police investigate hit-and-run,641,TRUE,TRUE,Emergencies/risks
16881,2016-09-20,Driver runs blinking,641,TRUE,FALSE,Transportation systems
16882,2016-09-20,Man shows up,641,TRUE,FALSE,Education
16883,2016-09-20,Driving Smart: Keeping,641,TRUE,TRUE,Transportation systems
16884,2016-07-27,Boy hit by,641,TRUE,TRUE,Transportation systems
16885,2016-07-27,"Sparta man, 24,",641,TRUE,FALSE,Transportation systems
16886,2016-07-27,2 Michigan firefighters,641,TRUE,FALSE,Transportation systems
16887,2016-07-27,Donors promise $70M,641,TRUE,FALSE,Civic information
16888,2016-07-27,Local family hosts,641,TRUE,FALSE,None
16889,2016-07-27,2 Western Michigan,641,TRUE,FALSE,Emergencies/risks
16890,2016-07-27,Host families needed,641,TRUE,TRUE,Education
16891,2016-07-27,Bikers ride for,641,TRUE,TRUE,Education
16892,2016-08-02,GM recalls 4M,641,TRUE,FALSE,Transportation systems
16893,2016-08-02,Man sues Tavern,641,TRUE,TRUE,None
16894,2016-08-02,13 On Your,641,TRUE,FALSE,None
16895,2016-08-02,Unsealed search warrants,641,TRUE,FALSE,Emergencies/risks
16896,2016-08-02,Michigan straight-party voting,641,TRUE,FALSE,Political life
16897,2016-08-02,Ousted lawmakers file,641,TRUE,TRUE,Political life
16898,2016-08-02,Wyoming police seek,641,TRUE,FALSE,Emergencies/risks
16899,2016-08-02,Food worker caught,641,TRUE,FALSE,Emergencies/risks
16900,2016-08-02,9/11 Never Forget',641,TRUE,TRUE,Civic information
16901,2016-08-02,SUV driver hits,641,TRUE,TRUE,Transportation systems
16902,2016-08-02,Law officers may,641,TRUE,FALSE,Political life
16903,2016-08-02,Candidates and U-M,641,TRUE,FALSE,None
16904,2016-08-02,Up on the Roof',641,TRUE,TRUE,Civic information
16905,2016-08-02,Whitecaps and Cubs,641,TRUE,FALSE,None
